city,timestamp,temp,pressure,humidity
Ottawa,2024-07-03 09:00:00,21.1,1017.0,69
Ottawa,2024-07-04 09:00:00,21.1,1012.0,94
Ottawa,2024-07-05 08:45:00,22.3,1010.0,88
Ottawa,2024-07-06 09:15:00,23.1,1010.0,89
Ottawa,2024-07-07 09:00:00,19.4,1015.0,100
Ottawa,2024-07-08 09:00:00,21.1,1018.0,100
Ottawa,2024-07-09 08:45:00,22.2,1013.0,88
Ottawa,2024-07-10 09:00:00,21.2,1011.0,100
Ottawa,2024-07-11 08:45:00,18.3,1010.0,96
Ottawa,2024-07-12 08:45:00,21.2,1020.0,100
Ottawa,2024-07-13 09:00:00,21.3,1020.0,100
Ottawa,2024-07-14 09:15:00,21.8,1016.0,76
Ottawa,2024-07-15 09:00:00,23.2,1010.0,94
Ottawa,2024-07-16 08:45:00,22.2,1006.0,100
Ottawa,2024-07-17 08:45:00,21.1,1007.0,100
Ottawa,2024-07-18 08:45:00,17.2,1013.0,94
Ottawa,2024-07-19 08:30:00,17.1,1020.0,83
Ottawa,2024-07-20 08:45:00,18.3,1017.0,83
Ottawa,2024-07-23 08:30:00,16.9,1017.0,79
Ottawa,2024-07-24 08:45:00,17.9,1018.0,90
Ottawa,2024-07-25 08:15:00,15.1,1015.0,94
Ottawa,2024-07-26 08:30:00,16.1,1020.0,73
Ottawa,2024-07-27 08:30:00,18.1,1020.0,73
Ottawa,2024-07-28 08:45:00,19.1,1021.0,76
Ottawa,2024-07-29 08:15:00,18.8,1016.0,78
Ottawa,2024-07-30 08:15:00,19.6,1011.0,79
Ottawa,2024-07-31 08:15:00,21.1,1009.0,99
Ottawa,2024-08-01 08:15:00,22.2,1013.0,84
Ottawa,2024-08-02 08:15:00,21.8,1012.0,84
Ottawa,2024-08-03 08:30:00,23.4,1009.0,85
Ottawa,2024-08-04 08:30:00,21.8,1011.0,81
Ottawa,2024-08-05 08:15:00,16.2,1016.0,74
Ottawa,2024-08-06 08:15:00,15.4,1017.0,89
Ottawa,2024-08-07 08:00:00,15.0,1018.0,70
Ottawa,2024-08-08 08:15:00,15.4,1019.0,80
Ottawa,2024-08-09 08:30:00,19.3,1011.0,99
Ottawa,2024-08-10 08:30:00,15.2,1010.0,92
Ottawa,2024-08-11 08:15:00,15.3,1012.0,87
Ottawa,2024-08-12 08:30:00,13.3,1013.0,95
Ottawa,2024-08-13 08:30:00,16.7,1016.0,84
Ottawa,2024-08-14 08:30:00,19.3,1019.0,88
Ottawa,2024-08-15 08:15:00,19.3,1017.0,88
Ottawa,2024-08-16 08:15:00,19.3,1016.0,100
Ottawa,2024-08-17 08:00:00,19.2,1013.0,100
Ottawa,2024-08-18 08:00:00,20.2,1009.0,100
Ottawa,2024-08-19 08:30:00,17.0,1007.0,94
Ottawa,2024-08-20 08:15:00,13.2,1015.0,88
Ottawa,2024-08-21 08:15:00,13.4,1018.0,100
Ottawa,2024-08-22 08:00:00,13.1,1019.0,100
Ottawa,2024-08-23 08:15:00,14.1,1023.0,100
Ottawa,2024-08-24 08:00:00,14.0,1023.0,100
Ottawa,2024-08-25 08:00:00,18.2,1023.0,100
Ottawa,2024-08-26 08:15:00,18.3,1022.0,100
Ottawa,2024-08-27 08:15:00,19.3,1019.0,100
Ottawa,2024-08-28 08:30:00,16.0,1017.0,82
Ottawa,2024-08-29 08:00:00,10.2,1025.0,100
Ottawa,2024-08-30 08:15:00,13.2,1023.0,100
Ottawa,2024-08-31 08:00:00,18.4,1013.0,100
Ottawa,2024-09-01 07:45:00,16.2,1008.0,100
Ottawa,2024-09-02 08:15:00,12.1,1018.0,82
Ottawa,2024-09-03 08:15:00,10.2,1026.0,87
Ottawa,2024-09-04 08:00:00,11.4,1029.0,100
Ottawa,2024-09-05 08:00:00,11.0,1028.0,100
Ottawa,2024-09-06 08:15:00,16.2,1017.0,82
Ottawa,2024-09-07 08:00:00,16.3,1006.0,100
Ottawa,2024-09-08 08:15:00,8.1,1008.0,76
Ottawa,2024-09-09 08:30:00,10.3,1014.0,100
Ottawa,2024-09-10 08:30:00,9.2,1019.0,100
Ottawa,2024-09-11 08:00:00,9.1,1021.0,100
Ottawa,2024-09-12 08:15:00,16.1,1023.0,88
Ottawa,2024-09-13 08:30:00,15.3,1024.0,100
Ottawa,2024-09-14 08:15:00,18.1,1026.0,100
Ottawa,2024-09-15 08:00:00,15.0,1027.0,100
Ottawa,2024-09-16 07:00:00,15.2,1026.0,100
Ottawa,2024-09-17 07:00:00,15.3,1023.0,100
Ottawa,2024-09-18 06:30:00,14.2,1020.0,100
Ottawa,2024-09-19 06:45:00,15.2,1017.0,100
Ottawa,2024-09-20 06:45:00,15.3,1016.0,100
Ottawa,2024-09-21 06:45:00,15.0,1016.0,100
Ottawa,2024-09-22 06:30:00,12.3,1016.0,100
Ottawa,2024-09-23 05:45:00,15.4,1014.0,100
Ottawa,2024-09-24 05:45:00,12.3,1019.0,100
Ottawa,2024-09-25 05:30:00,13.2,1017.0,100
Ottawa,2024-09-26 05:30:00,16.0,1013.0,100
Ottawa,2024-09-27 06:00:00,10.1,1017.0,100
Ottawa,2024-09-28 06:00:00,10.3,1017.0,100
Ottawa,2024-09-29 05:30:00,11.1,1016.0,100
Ottawa,2024-09-30 05:30:00,13.0,1019.0,94
Ottawa,2024-10-01 05:45:00,12.0,1018.0,100
Ottawa,2024-10-02 05:30:00,16.2,1012.0,77
Ottawa,2024-10-03 05:30:00,7.1,1017.0,100
Ottawa,2024-10-04 05:45:00,9.1,1020.0,100
Ottawa,2024-10-05 05:30:00,9.4,1023.0,93
Ottawa,2024-10-06 05:15:00,6.6,1021.0,86
Ottawa,2024-10-07 05:45:00,13.0,1007.0,87
Ottawa,2024-10-08 05:45:00,6.4,1011.0,96
Ottawa,2024-10-09 05:45:00,5.0,1010.0,93
Ottawa,2024-10-10 05:45:00,6.5,1018.0,76
Ottawa,2024-10-11 05:45:00,7.9,1018.0,81
Ottawa,2024-10-12 05:45:00,10.1,1009.0,71
Ottawa,2024-10-13 05:30:00,5.0,1014.0,87
Ottawa,2024-10-14 05:30:00,4.4,1009.0,75
Ottawa,2024-10-15 05:30:00,5.1,1010.0,81
Ottawa,2024-10-16 05:30:00,5.0,1013.0,77
Ottawa,2024-10-17 05:30:00,1.1,1024.0,100
Ottawa,2024-10-18 05:30:00,4.7,1029.0,86
Ottawa,2024-10-19 05:30:00,5.5,1032.0,98
Ottawa,2024-10-20 05:30:00,11.1,1024.0,98
Ottawa,2024-10-21 05:15:00,12.3,1017.0,82
Ottawa,2024-10-22 05:15:00,10.2,1022.0,100
Ottawa,2024-10-23 05:15:00,11.8,1013.0,95
Ottawa,2024-10-25 05:15:00,1.8,1020.0,86
Ottawa,2024-10-26 05:15:00,8.3,1014.0,76
Ottawa,2024-10-27 05:15:00,-0.3,1026.0,77
Ottawa,2024-10-28 05:15:00,0.2,1031.0,55
Ottawa,2024-10-29 05:00:00,0.4,1028.0,51
Ottawa,2024-10-30 05:00:00,9.4,1020.0,100
Ottawa,2024-10-31 05:00:00,13.4,1015.0,93
Ottawa,2024-11-02 05:00:00,2.0,1026.0,80
Ottawa,2024-11-03 04:00:00,-0.3,1032.0,85
Ottawa,2024-11-04 04:00:00,1.0,1031.0,80
Ottawa,2024-11-05 04:00:00,7.3,1015.0,100
Ottawa,2024-11-06 04:00:00,13.9,1008.0,96
Ottawa,2024-11-07 04:00:00,8.3,1017.0,87
Ottawa,2024-11-08 04:00:00,7.4,1011.0,81
Ottawa,2024-11-09 04:00:00,1.4,1024.0,69
Ottawa,2024-11-10 03:45:00,-1.0,1025.0,100
Ottawa,2024-11-11 04:00:00,8.3,998.0,100
Ottawa,2024-11-12 04:00:00,2.4,1012.0,87
Ottawa,2024-11-13 04:00:00,-1.7,1034.0,74
Ottawa,2024-11-14 04:15:00,-3.9,1029.0,74
Ottawa,2024-11-15 04:00:00,-0.8,1019.0,55
Ottawa,2024-11-16 03:45:00,4.2,1011.0,56
Ottawa,2024-11-17 03:45:00,0.1,1019.0,64
Ottawa,2024-11-18 03:45:00,1.0,1008.0,95
Ottawa,2024-11-19 03:45:00,5.3,1016.0,93
Ottawa,2024-11-20 03:45:00,3.2,1010.0,93
Ottawa,2024-11-21 03:45:00,5.4,1003.0,100
Ottawa,2024-11-22 03:45:00,5.3,999.0,100
Ottawa,2024-11-23 04:00:00,5.3,1003.0,87
Ottawa,2024-11-24 03:30:00,2.1,1005.0,80
Ottawa,2024-11-25 03:30:00,-2.9,1016.0,86
Ottawa,2024-11-26 03:45:00,0.3,1010.0,86
Ottawa,2024-11-27 03:45:00,1.2,1009.0,80
Ottawa,2024-11-28 06:00:00,-1.9,1009.0,93
Ottawa,2024-11-29 05:45:00,-2.8,1006.0,100
Ottawa,2024-11-30 05:15:00,-1.7,1007.0,93
Ottawa,2024-12-01 05:45:00,-3.8,1010.0,80
Ottawa,2024-12-02 06:00:00,-3.3,1017.0,77
Ottawa,2024-12-03 05:45:00,-2.9,1021.0,80
Ottawa,2024-12-04 05:30:00,-4.8,1017.0,93
Ottawa,2024-12-05 05:30:00,-0.7,994.0,100
Ottawa,2024-12-06 05:45:00,-8.0,1015.0,79
Ottawa,2024-12-07 05:30:00,-7.0,1015.0,86
Ottawa,2024-12-08 05:30:00,1.4,994.0,100
Ottawa,2024-12-09 06:00:00,-5.9,1018.0,79
Ottawa,2024-12-10 06:00:00,-3.9,1014.0,100
Ottawa,2024-12-11 05:45:00,0.4,1006.0,100
Ottawa,2024-12-12 05:45:00,-0.9,1002.0,86
Ottawa,2024-12-13 06:00:00,-9.9,1028.0,92
Ottawa,2024-12-14 05:45:00,-7.5,1046.0,71
Ottawa,2024-12-15 05:30:00,-9.4,1044.0,86
Ottawa,2024-12-16 05:45:00,-4.9,1029.0,100
Ottawa,2024-12-17 05:45:00,6.0,1006.0,100
Ottawa,2024-12-18 05:30:00,1.1,1021.0,100
Ottawa,2024-12-19 05:30:00,-0.7,1019.0,96
Ottawa,2024-12-20 05:45:00,-8.6,1027.0,71
Ottawa,2024-12-21 05:45:00,-8.3,1020.0,62
Ottawa,2024-12-22 04:45:00,-14.9,1030.0,62
Ottawa,2024-12-23 05:45:00,-13.7,1035.0,83
Ottawa,2024-12-24 05:45:00,-6.0,1021.0,92
Ottawa,2024-12-25 05:15:00,-13.2,1031.0,96
Ottawa,2024-12-26 05:30:00,-10.4,1033.0,95
Ottawa,2024-12-27 05:45:00,-7.6,1031.0,85
Ottawa,2024-12-28 05:45:00,-7.7,1022.0,92
Ottawa,2024-12-29 05:15:00,-2.9,1018.0,100
Ottawa,2024-12-30 06:00:00,3.1,995.0,100
Ottawa,2024-12-31 05:30:00,2.4,1006.0,93
