city,timestamp,temp,pressure,humidity
Rome,2024-07-18 14:45:00,36.7,1016.0,24
Rome,2024-07-19 14:30:00,37.1,1014.0,22
Rome,2024-07-20 14:45:00,34.2,1009.0,44
Rome,2024-07-23 14:30:00,35.4,1013.0,28
Rome,2024-07-24 14:45:00,34.7,1010.0,32
Rome,2024-07-25 14:15:00,34.2,1008.0,34
Rome,2024-07-26 14:30:00,34.7,1011.0,32
Rome,2024-07-27 14:30:00,35.7,1015.0,28
Rome,2024-07-28 14:45:00,36.8,1016.0,23
Rome,2024-07-29 14:15:00,37.7,1013.0,24
Rome,2024-07-30 14:15:00,36.2,1013.0,33
Rome,2024-07-31 14:15:00,36.3,1012.0,25
Rome,2024-08-01 14:15:00,35.5,1011.0,33
Rome,2024-08-02 14:30:00,35.7,1008.0,29
Rome,2024-08-03 14:30:00,36.2,1006.0,30
Rome,2024-08-04 14:30:00,34.6,1008.0,38
Rome,2024-08-05 14:30:00,34.4,1009.0,41
Rome,2024-08-06 14:15:00,35.1,1010.0,36
Rome,2024-08-07 14:00:00,35.0,1011.0,35
Rome,2024-08-08 14:15:00,34.4,1012.0,39
Rome,2024-08-09 14:30:00,35.4,1014.0,36
Rome,2024-08-10 14:30:00,36.8,1016.0,31
Rome,2024-08-11 14:15:00,36.8,1016.0,29
Rome,2024-08-12 14:30:00,36.5,1012.0,30
Rome,2024-08-13 14:30:00,35.4,1010.0,33
Rome,2024-08-14 14:30:00,36.4,1011.0,31
Rome,2024-08-15 14:15:00,35.2,1015.0,42
Rome,2024-08-16 14:15:00,35.2,1015.0,32
Rome,2024-08-17 14:15:00,34.1,1013.0,41
Rome,2024-08-18 14:00:00,32.4,1007.0,41
Rome,2024-08-19 14:30:00,29.1,1006.0,48
Rome,2024-08-20 14:15:00,31.0,1009.0,43
Rome,2024-08-21 14:15:00,34.2,1009.0,34
Rome,2024-08-22 14:00:00,33.1,1011.0,49
Rome,2024-08-23 14:15:00,35.2,1014.0,39
Rome,2024-08-24 14:00:00,34.3,1016.0,39
Rome,2024-08-25 14:00:00,34.1,1014.0,28
Rome,2024-08-26 14:15:00,36.4,1011.0,25
Rome,2024-08-27 14:15:00,35.2,1012.0,37
Rome,2024-08-28 14:30:00,34.1,1015.0,23
Rome,2024-08-29 14:00:00,34.1,1015.0,30
Rome,2024-08-30 14:15:00,35.3,1014.0,27
Rome,2024-08-31 14:00:00,35.1,1015.0,27
Rome,2024-09-01 14:00:00,34.1,1014.0,32
Rome,2024-09-02 14:15:00,33.1,1013.0,39
Rome,2024-09-03 14:15:00,28.3,1015.0,66
Rome,2024-09-04 14:00:00,30.2,1013.0,49
Rome,2024-09-05 14:00:00,28.0,1009.0,58
Rome,2024-09-06 14:15:00,30.1,1012.0,43
Rome,2024-09-07 14:00:00,33.2,1015.0,26
Rome,2024-09-08 14:15:00,35.1,1012.0,35
Rome,2024-09-09 14:30:00,23.3,1004.0,89
Rome,2024-09-10 14:30:00,31.4,1006.0,31
Rome,2024-09-11 14:00:00,29.1,1009.0,48
Rome,2024-09-12 14:15:00,27.0,1006.0,54
Rome,2024-09-13 14:30:00,17.1,1005.0,77
Rome,2024-09-14 14:30:00,23.4,1013.0,25
Rome,2024-09-15 14:00:00,24.2,1012.0,41
Rome,2024-09-16 13:00:00,23.1,1010.0,50
Rome,2024-09-17 13:00:00,16.2,1010.0,88
Rome,2024-09-18 12:45:00,23.3,1014.0,61
Rome,2024-09-19 12:45:00,20.2,1013.0,73
Rome,2024-09-20 12:45:00,22.2,1016.0,61
Rome,2024-09-21 12:45:00,25.0,1020.0,47
Rome,2024-09-22 12:30:00,22.1,1018.0,73
Rome,2024-09-23 11:45:00,25.3,1014.0,57
Rome,2024-09-24 11:45:00,23.2,1013.0,78
Rome,2024-09-25 11:30:00,22.2,1016.0,69
Rome,2024-09-26 11:30:00,25.2,1016.0,65
Rome,2024-09-27 12:00:00,27.4,1012.0,66
Rome,2024-09-28 12:00:00,24.1,1012.0,69
Rome,2024-09-29 11:30:00,20.3,1020.0,60
Rome,2024-09-30 11:30:00,17.3,1022.0,63
Rome,2024-10-01 12:00:00,20.0,1018.0,60
Rome,2024-10-02 11:30:00,20.1,1012.0,73
Rome,2024-10-03 11:30:00,23.1,1004.0,73
Rome,2024-10-04 11:45:00,20.3,1008.0,64
Rome,2024-10-05 11:30:00,20.4,1011.0,55
Rome,2024-10-06 11:15:00,18.3,1014.0,77
Rome,2024-10-07 11:45:00,19.1,1018.0,60
Rome,2024-10-08 11:45:00,23.1,1013.0,65
Rome,2024-10-09 11:45:00,22.3,1012.0,73
Rome,2024-10-10 11:45:00,24.3,1006.0,69
Rome,2024-10-11 11:45:00,20.3,1011.0,68
Rome,2024-10-12 11:45:00,21.3,1017.0,78
Rome,2024-10-13 11:30:00,21.4,1020.0,56
Rome,2024-10-14 11:30:00,21.1,1021.0,73
Rome,2024-10-15 11:30:00,22.3,1020.0,73
Rome,2024-10-16 11:30:00,23.7,1020.0,53
Rome,2024-10-17 11:30:00,24.3,1020.0,65
Rome,2024-10-18 11:30:00,20.3,1017.0,88
Rome,2024-10-19 11:30:00,17.4,1012.0,100
Rome,2024-10-20 11:30:00,19.3,1018.0,83
Rome,2024-10-21 11:15:00,22.1,1026.0,73
Rome,2024-10-22 11:15:00,22.1,1026.0,78
Rome,2024-10-23 11:15:00,20.3,1027.0,100
Rome,2024-10-24 11:15:00,22.5,1027.0,67
Rome,2024-10-25 11:15:00,20.4,1024.0,83
Rome,2024-10-26 11:15:00,22.3,1022.0,69
Rome,2024-10-27 10:15:00,21.1,1023.0,73
Rome,2024-10-28 10:15:00,19.3,1026.0,83
Rome,2024-10-29 10:00:00,20.7,1025.0,61
Rome,2024-10-30 10:00:00,20.4,1023.0,61
Rome,2024-10-31 10:00:00,18.0,1023.0,94
Rome,2024-11-01 10:15:00,18.2,1024.0,73
Rome,2024-11-02 10:15:00,16.4,1023.0,77
Rome,2024-11-03 10:15:00,18.4,1024.0,47
Rome,2024-11-04 10:00:00,17.1,1024.0,94
Rome,2024-11-05 10:00:00,16.0,1024.0,88
Rome,2024-11-06 10:00:00,18.0,1027.0,64
Rome,2024-11-07 10:00:00,17.9,1028.0,48
Rome,2024-11-08 10:00:00,16.4,1024.0,94
Rome,2024-11-09 10:00:00,17.4,1024.0,60
Rome,2024-11-10 09:45:00,15.2,1020.0,77
Rome,2024-11-11 10:00:00,14.1,1019.0,94
Rome,2024-11-12 10:00:00,13.2,1017.0,62
Rome,2024-11-13 10:00:00,10.1,1020.0,71
Rome,2024-11-14 10:15:00,9.2,1018.0,87
Rome,2024-11-15 10:00:00,8.1,1019.0,76
Rome,2024-11-16 09:45:00,7.0,1022.0,76
Rome,2024-11-17 09:45:00,9.2,1019.0,76
Rome,2024-11-18 09:45:00,17.1,1013.0,72
Rome,2024-11-19 09:45:00,17.3,1013.0,77
Rome,2024-11-20 09:45:00,19.0,1004.0,73
Rome,2024-11-21 09:45:00,8.1,1009.0,87
Rome,2024-11-22 09:45:00,17.0,1000.0,72
Rome,2024-11-23 10:00:00,7.0,1027.0,45
Rome,2024-11-24 09:30:00,7.1,1035.0,66
Rome,2024-11-25 09:45:00,7.1,1030.0,81
Rome,2024-11-26 09:45:00,17.2,1024.0,83
Rome,2024-11-27 09:45:00,17.3,1023.0,83
Rome,2024-11-28 12:00:00,15.3,1024.0,88
Rome,2024-11-29 11:45:00,14.0,1021.0,94
Rome,2024-11-30 11:30:00,12.1,1024.0,58
Rome,2024-12-01 11:30:00,13.2,1020.0,58
Rome,2024-12-02 11:45:00,11.2,1020.0,71
Rome,2024-12-03 11:30:00,9.2,1016.0,81
Rome,2024-12-04 11:15:00,12.2,1014.0,82
Rome,2024-12-05 11:30:00,13.4,1016.0,54
Rome,2024-12-06 11:45:00,7.0,1018.0,76
Rome,2024-12-07 12:00:00,12.1,1014.0,62
Rome,2024-12-08 11:30:00,13.0,996.0,72
Rome,2024-12-09 12:30:00,11.2,1006.0,76
Rome,2024-12-10 12:00:00,10.1,1014.0,87
Rome,2024-12-11 11:45:00,11.1,1021.0,82
Rome,2024-12-12 11:45:00,11.4,1026.0,76
Rome,2024-12-13 12:00:00,10.2,1026.0,82
Rome,2024-12-14 12:00:00,11.1,1022.0,94
Rome,2024-12-15 11:15:00,10.2,1023.0,94
Rome,2024-12-16 11:45:00,9.1,1036.0,71
Rome,2024-12-17 11:45:00,10.4,1033.0,66
Rome,2024-12-18 11:30:00,10.3,1029.0,66
Rome,2024-12-19 11:30:00,12.0,1020.0,70
Rome,2024-12-20 11:45:00,10.7,1004.0,59
Rome,2024-12-21 11:45:00,9.1,1021.0,56
Rome,2024-12-22 10:45:00,7.2,1019.0,56
Rome,2024-12-23 11:15:00,7.5,1000.0,53
Rome,2024-12-24 11:45:00,9.0,1013.0,48
Rome,2024-12-25 11:15:00,9.1,1022.0,54
Rome,2024-12-26 11:30:00,10.2,1025.0,53
Rome,2024-12-27 11:45:00,11.4,1028.0,62
Rome,2024-12-28 11:45:00,8.3,1027.0,71
Rome,2024-12-29 11:15:00,8.4,1027.0,76
Rome,2024-12-30 11:30:00,10.2,1030.0,71
Rome,2024-12-31 11:30:00,10.1,1033.0,82
