city,timestamp,temp,pressure,humidity
Tokyo,2024-06-30 22:30:00,27.0,1004.0,79
Tokyo,2024-07-01 22:15:00,26.0,1003.0,84
Tokyo,2024-07-02 22:15:00,26.0,1010.0,84
Tokyo,2024-07-03 22:00:00,26.3,1009.0,89
Tokyo,2024-07-04 22:00:00,27.2,1005.0,89
Tokyo,2024-07-05 21:45:00,28.1,1005.0,84
Tokyo,2024-07-06 22:15:00,26.4,1009.0,89
Tokyo,2024-07-07 22:00:00,27.2,1004.0,89
Tokyo,2024-07-08 22:00:00,27.3,1005.0,89
Tokyo,2024-07-09 21:45:00,28.1,1004.0,79
Tokyo,2024-07-10 22:00:00,28.2,1001.0,84
Tokyo,2024-07-11 21:45:00,26.0,1001.0,84
Tokyo,2024-07-12 22:00:00,23.4,1003.0,94
Tokyo,2024-07-13 22:00:00,26.4,1012.0,89
Tokyo,2024-07-14 22:15:00,26.3,1014.0,89
Tokyo,2024-07-15 22:00:00,24.1,1017.0,83
Tokyo,2024-07-16 21:45:00,23.2,1016.0,87
Tokyo,2024-07-17 21:45:00,26.4,1011.0,89
Tokyo,2024-07-18 21:45:00,27.3,1010.0,89
Tokyo,2024-07-19 21:30:00,30.4,1009.0,70
Tokyo,2024-07-20 21:45:00,29.1,1010.0,89
Tokyo,2024-07-23 21:30:00,31.8,1006.0,58
Tokyo,2024-07-24 21:45:00,31.9,1004.0,59
Tokyo,2024-07-25 21:15:00,30.3,1010.0,63
Tokyo,2024-07-26 21:30:00,30.6,1016.0,66
Tokyo,2024-07-27 21:30:00,29.6,1017.0,71
Tokyo,2024-07-28 21:45:00,31.1,1009.0,64
Tokyo,2024-07-29 21:15:00,30.5,1002.0,63
Tokyo,2024-07-30 21:15:00,29.6,1002.0,68
Tokyo,2024-07-31 21:15:00,28.7,1005.0,67
Tokyo,2024-08-01 21:15:00,28.3,1007.0,62
Tokyo,2024-08-02 21:30:00,28.0,1008.0,65
Tokyo,2024-08-03 21:30:00,29.0,1009.0,63
Tokyo,2024-08-04 21:30:00,29.1,1009.0,63
Tokyo,2024-08-05 21:30:00,29.7,1008.0,61
Tokyo,2024-08-06 21:15:00,29.6,1007.0,68
Tokyo,2024-08-07 21:00:00,29.1,1004.0,74
Tokyo,2024-08-08 21:15:00,29.7,1004.0,69
Tokyo,2024-08-09 21:30:00,29.3,1002.0,66
Tokyo,2024-08-10 21:30:00,30.1,1001.0,63
Tokyo,2024-08-11 21:15:00,32.3,998.0,59
Tokyo,2024-08-12 21:30:00,29.8,1004.0,70
Tokyo,2024-08-13 21:45:00,30.0,1007.0,69
Tokyo,2024-08-14 21:30:00,30.1,1008.0,75
Tokyo,2024-08-15 21:15:00,30.3,1007.0,79
Tokyo,2024-08-16 21:15:00,26.3,1000.0,94
Tokyo,2024-08-17 21:15:00,29.1,1007.0,89
Tokyo,2024-08-18 21:00:00,30.2,1010.0,84
Tokyo,2024-08-19 21:30:00,26.1,1013.0,84
Tokyo,2024-08-20 21:15:00,28.2,1012.0,89
Tokyo,2024-08-21 21:15:00,27.1,1013.0,89
Tokyo,2024-08-22 21:00:00,28.1,1013.0,84
Tokyo,2024-08-23 21:15:00,29.0,1012.0,79
Tokyo,2024-08-24 21:00:00,29.1,1012.0,79
Tokyo,2024-08-25 21:00:00,28.3,1012.0,84
Tokyo,2024-08-26 21:15:00,29.4,1013.0,84
Tokyo,2024-08-27 21:15:00,28.0,1011.0,79
Tokyo,2024-08-28 21:30:00,28.4,1012.0,79
Tokyo,2024-08-29 21:00:00,28.2,1010.0,94
Tokyo,2024-08-30 21:15:00,27.3,1005.0,94
Tokyo,2024-08-31 21:00:00,28.1,1004.0,89
Tokyo,2024-09-01 21:00:00,27.0,1009.0,94
Tokyo,2024-09-02 21:15:00,29.1,1008.0,79
Tokyo,2024-09-03 21:15:00,25.2,1011.0,74
Tokyo,2024-09-04 21:00:00,25.4,1011.0,83
Tokyo,2024-09-05 21:00:00,28.1,1009.0,74
Tokyo,2024-09-06 21:15:00,28.2,1012.0,84
Tokyo,2024-09-07 21:00:00,28.3,1013.0,84
Tokyo,2024-09-08 21:15:00,28.2,1013.0,84
Tokyo,2024-09-09 21:30:00,27.2,1017.0,89
Tokyo,2024-09-10 21:30:00,29.2,1018.0,79
Tokyo,2024-09-11 21:15:00,29.3,1017.0,84
Tokyo,2024-09-12 21:15:00,29.2,1014.0,84
Tokyo,2024-09-13 21:30:00,29.2,1009.0,75
Tokyo,2024-09-14 21:30:00,29.4,1011.0,79
Tokyo,2024-09-15 21:00:00,29.0,1013.0,75
Tokyo,2024-09-16 20:00:00,25.1,1019.0,89
Tokyo,2024-09-17 20:00:00,29.2,1013.0,79
Tokyo,2024-09-18 19:30:00,30.3,1014.0,70
Tokyo,2024-09-19 19:45:00,27.3,1016.0,79
Tokyo,2024-09-20 19:45:00,32.3,1010.0,59
Tokyo,2024-09-21 19:45:00,28.3,1008.0,74
Tokyo,2024-09-22 19:30:00,27.3,1004.0,84
Tokyo,2024-09-23 18:45:00,23.4,1015.0,73
Tokyo,2024-09-24 18:45:00,22.4,1019.0,73
Tokyo,2024-09-25 18:30:00,22.3,1014.0,88
Tokyo,2024-09-26 18:30:00,26.1,1013.0,79
Tokyo,2024-09-27 19:00:00,24.0,1011.0,94
Tokyo,2024-09-28 19:00:00,24.0,1016.0,78
Tokyo,2024-09-29 18:30:00,23.2,1019.0,83
Tokyo,2024-09-30 18:30:00,24.4,1015.0,74
Tokyo,2024-10-01 18:45:00,26.2,1005.0,74
Tokyo,2024-10-02 18:30:00,27.1,1011.0,79
Tokyo,2024-10-03 18:30:00,23.1,1019.0,89
Tokyo,2024-10-04 18:45:00,27.1,1018.0,79
Tokyo,2024-10-05 18:30:00,21.1,1022.0,94
Tokyo,2024-10-06 18:15:00,23.0,1018.0,89
Tokyo,2024-10-07 18:45:00,28.1,1007.0,66
Tokyo,2024-10-08 18:45:00,17.0,1013.0,94
Tokyo,2024-10-09 18:45:00,19.2,1011.0,73
Tokyo,2024-10-10 18:45:00,20.2,1012.0,73
Tokyo,2024-10-11 18:45:00,21.4,1017.0,78
Tokyo,2024-10-12 18:45:00,22.0,1022.0,73
Tokyo,2024-10-13 18:30:00,23.1,1023.0,61
Tokyo,2024-10-14 18:30:00,22.3,1024.0,83
Tokyo,2024-10-15 18:30:00,25.4,1021.0,54
Tokyo,2024-10-16 18:30:00,25.2,1020.0,74
Tokyo,2024-10-17 18:30:00,23.0,1022.0,83
Tokyo,2024-10-18 18:30:00,23.2,1020.0,94
Tokyo,2024-10-19 18:30:00,27.1,1008.0,70
Tokyo,2024-10-20 18:30:00,17.3,1030.0,63
Tokyo,2024-10-21 18:15:00,19.1,1030.0,64
Tokyo,2024-10-22 18:15:00,22.1,1022.0,83
Tokyo,2024-10-23 18:15:00,25.4,1012.0,89
Tokyo,2024-10-24 18:15:00,23.4,1017.0,78
Tokyo,2024-10-25 18:15:00,21.1,1025.0,73
Tokyo,2024-10-26 18:15:00,21.3,1020.0,78
Tokyo,2024-10-27 18:15:00,22.2,1011.0,83
Tokyo,2024-10-28 18:15:00,21.3,1010.0,69
Tokyo,2024-10-29 18:00:00,15.7,1022.0,73
Tokyo,2024-10-30 18:00:00,20.4,1015.0,61
Tokyo,2024-10-31 18:00:00,19.7,1026.0,50
Tokyo,2024-11-01 18:15:00,20.2,1022.0,83
Tokyo,2024-11-02 18:15:00,18.1,1007.0,94
Tokyo,2024-11-03 18:00:00,19.7,1021.0,42
Tokyo,2024-11-04 18:00:00,21.6,1017.0,52
Tokyo,2024-11-05 18:00:00,18.3,1016.0,68
Tokyo,2024-11-06 18:00:00,14.4,1014.0,69
Tokyo,2024-11-07 18:00:00,14.0,1025.0,32
Tokyo,2024-11-08 18:00:00,15.1,1029.0,47
Tokyo,2024-11-09 18:00:00,16.8,1028.0,48
Tokyo,2024-11-10 17:45:00,14.7,1023.0,67
Tokyo,2024-11-11 18:00:00,19.4,1016.0,69
Tokyo,2024-11-12 18:00:00,18.5,1014.0,68
Tokyo,2024-11-13 18:00:00,16.6,1022.0,53
Tokyo,2024-11-14 18:15:00,18.4,1022.0,64
Tokyo,2024-11-15 18:00:00,19.1,1018.0,69
Tokyo,2024-11-16 17:45:00,18.5,1022.0,57
Tokyo,2024-11-17 17:45:00,21.3,1011.0,61
Tokyo,2024-11-18 17:45:00,11.8,1018.0,71
Tokyo,2024-11-19 17:45:00,12.1,1027.0,36
Tokyo,2024-11-20 17:45:00,8.8,1022.0,79
Tokyo,2024-11-21 17:45:00,13.9,1014.0,52
Tokyo,2024-11-22 17:45:00,16.2,1010.0,54
Tokyo,2024-11-23 17:45:00,13.8,1019.0,32
Tokyo,2024-11-24 17:30:00,13.2,1023.0,41
Tokyo,2024-11-25 17:45:00,13.0,1029.0,32
Tokyo,2024-11-26 17:45:00,13.7,1020.0,57
Tokyo,2024-11-27 18:00:00,17.0,1005.0,59
Tokyo,2024-11-28 20:00:00,13.1,1006.0,33
Tokyo,2024-11-29 19:45:00,13.1,1002.0,41
Tokyo,2024-11-30 19:30:00,15.2,1005.0,36
Tokyo,2024-12-01 19:45:00,14.2,1015.0,59
Tokyo,2024-12-02 19:30:00,13.0,1017.0,77
Tokyo,2024-12-03 19:45:00,17.4,1012.0,52
Tokyo,2024-12-04 19:30:00,15.2,1010.0,41
Tokyo,2024-12-05 19:30:00,14.2,1007.0,63
Tokyo,2024-12-06 19:45:00,14.3,1010.0,44
Tokyo,2024-12-07 19:30:00,11.3,1011.0,62
Tokyo,2024-12-08 19:30:00,9.2,1012.0,50
Tokyo,2024-12-09 20:00:00,10.2,1016.0,43
Tokyo,2024-12-10 20:00:00,11.4,1016.0,47
Tokyo,2024-12-11 19:45:00,10.0,1012.0,43
Tokyo,2024-12-12 19:30:00,7.2,1018.0,39
Tokyo,2024-12-13 20:00:00,8.1,1009.0,57
Tokyo,2024-12-14 19:30:00,7.2,1013.0,39
Tokyo,2024-12-15 19:30:00,11.1,1009.0,40
Tokyo,2024-12-16 19:45:00,11.4,1013.0,62
Tokyo,2024-12-17 19:45:00,10.4,1014.0,66
Tokyo,2024-12-18 19:30:00,10.3,1015.0,66
Tokyo,2024-12-19 19:30:00,7.7,1019.0,36
Tokyo,2024-12-20 19:15:00,10.4,1020.0,39
Tokyo,2024-12-21 19:45:00,11.7,1002.0,73
Tokyo,2024-12-22 18:45:00,5.9,1011.0,28
Tokyo,2024-12-23 19:45:00,8.1,1015.0,43
Tokyo,2024-12-24 19:15:00,8.1,1020.0,32
Tokyo,2024-12-25 19:15:00,9.4,1024.0,47
Tokyo,2024-12-26 19:30:00,11.9,1008.0,37
Tokyo,2024-12-27 19:00:00,7.2,1011.0,42
Tokyo,2024-12-28 19:15:00,7.4,1012.0,49
Tokyo,2024-12-29 19:15:00,9.1,1018.0,43
Tokyo,2024-12-30 19:30:00,9.1,1018.0,62
Tokyo,2024-12-31 19:30:00,11.2,1004.0,40
